,index,pose,keypoints
1387,1387,PEACE,"[0.0, 0.0, 0.0, 0.145748987854251, -0.03643724696356275, -0.00010048379440763803, 0.26720647773279355, -0.18218623481781376, -0.00014638568276319046, 0.25101214574898784, -0.3481781376518219, -0.00019264878099729758, 0.1700404858299595, -0.4939271255060729, -0.00023385017497320025, 0.41295546558704455, -0.4008097165991903, -6.453417744696965e-05, 0.5910931174089069, -0.5546558704453441, -0.00015043646087513864, 0.7004048582995951, -0.6477732793522267, -0.00020413424312327655, 0.7854251012145749, -0.7408906882591093, -0.000235339235342298, 0.29554655870445345, -0.46963562753036436, -8.534756287131334e-05, 0.41700404858299595, -0.7165991902834008, -0.00018490458116340836, 0.48582995951417, -0.8663967611336032, -0.00024496529498064184, 0.5344129554655871, -1.0, -0.00026989671735128996, 0.15384615384615385, -0.46963562753036436, -0.00011850355145644182, 0.20242914979757085, -0.5708502024291497, -0.00028840504546862966, 0.1862348178137652, -0.4331983805668016, -0.00032813859965620355, 0.16194331983805668, -0.3360323886639676, -0.00030582595079034546, 0.008097165991902834, -0.4251012145748988, -0.0001562997058333907, 0.05668016194331984, -0.42105263157894735, -0.00031260929720587676, 0.06477732793522267, -0.27530364372469635, -0.0003290856981565364, 0.06072874493927125, -0.1659919028340081, -0.00030290263857419295]"
1388,1388,PEACE,"[0.0, 0.0, 0.0, 0.15289256198347106, -0.028925619834710745, -0.00010646357469732525, 0.28512396694214875, -0.1652892561983471, -0.00015899033723701543, 0.2727272727272727, -0.3347107438016529, -0.000212212282048931, 0.2024793388429752, -0.4834710743801653, -0.00025910909956562044, 0.4462809917355372, -0.3884297520661157, -7.65632941079181e-05, 0.6363636363636364, -0.5330578512396694, -0.00017282877470753823, 0.756198347107438, -0.6239669421487604, -0.00023101042016396268, 0.8471074380165289, -0.7107438016528925, -0.0002630920198576157, 0.3305785123966942, -0.4669421487603306, -9.81787676768502e-05, 0.4669421487603306, -0.7148760330578512, -0.00020886202996345019, 0.5413223140495868, -0.8677685950413223, -0.0002724151591862176, 0.5991735537190083, -1.0, -0.0002965414014475052, 0.1859504132231405, -0.4793388429752066, -0.00013251134324582568, 0.23553719008264462, -0.5619834710743802, -0.0003102821193196204, 0.2024793388429752, -0.41735537190082644, -0.00034786047721122336, 0.17355371900826447, -0.3140495867768595, -0.0003201409615506458, 0.0371900826446281, -0.44214876033057854, -0.0001724263817802581, 0.07851239669421488, -0.4297520661157025, -0.0003289922820873144, 0.0743801652892562, -0.2809917355371901, -0.0003419031838485665, 0.07024793388429752, -0.17355371900826447, -0.0003110782846677049]"
1389,1389,PEACE,"[0.0, 0.0, 0.0, 0.16170212765957448, -0.02553191489361702, -0.00011005562438969448, 0.3021276595744681, -0.15319148936170213, -0.0001657038602712767, 0.2978723404255319, -0.32340425531914896, -0.0002226980752422915, 0.2297872340425532, -0.4765957446808511, -0.00027366970057542817, 0.4808510638297872, -0.39148936170212767, -7.817425711717542e-05, 0.6851063829787234, -0.5276595744680851, -0.0001773906032111243, 0.8085106382978723, -0.6170212765957447, -0.0002391793936146527, 0.9106382978723404, -0.7063829787234043, -0.00027489891955552746, 0.3617021276595745, -0.4765957446808511, -9.991371177972162e-05, 0.5148936170212766, -0.7106382978723405, -0.00021380469763892292, 0.6042553191489362, -0.8638297872340426, -0.00028270674756592423, 0.6723404255319149, -1.0, -0.000311623497114329, 0.2127659574468085, -0.49361702127659574, -0.00013498175578274157, 0.2680851063829787, -0.5787234042553191, -0.0003164198004474492, 0.2425531914893617, -0.4340425531914894, -0.0003617902853677074, 0.20851063829787234, -0.32340425531914896, -0.0003405198289014384, 0.059574468085106386, -0.4595744680851064, -0.00017630646447277615, 0.10212765957446808, -0.425531914893617, -0.0003409910860503434, 0.09787234042553192, -0.2680851063829787, -0.0003647340573184494, 0.0851063829787234, -0.1574468085106383, -0.0003412056944761331]"
1390,1390,PEACE,"[0.0, 0.0, 0.0, 0.16810344827586207, -0.02586206896551724, -0.000107163937005437, 0.3103448275862069, -0.15086206896551724, -0.0001608913422154305, 0.3017241379310345, -0.31896551724137934, -0.00021699365210526498, 0.23275862068965517, -0.47413793103448276, -0.0002671534495630504, 0.4870689655172414, -0.38362068965517243, -7.620109034605618e-05, 0.6982758620689655, -0.521551724137931, -0.0001769809191863448, 0.8275862068965517, -0.6120689655172413, -0.0002383686131454083, 0.9310344827586207, -0.6982758620689655, -0.0002725222351745648, 0.3706896551724138, -0.47413793103448276, -9.940465508959968e-05, 0.5258620689655172, -0.7155172413793104, -0.00021654621583730533, 0.6206896551724138, -0.8706896551724138, -0.0002865821551669624, 0.6939655172413793, -1.0, -0.00031429629176951213, 0.22413793103448276, -0.4956896551724138, -0.00013562231274610488, 0.2801724137931034, -0.5732758620689655, -0.0003180850083467625, 0.25, -0.4224137931034483, -0.00036302851623598397, 0.20689655172413793, -0.31896551724137934, -0.00033922615924882, 0.07327586206896551, -0.46551724137931033, -0.00017799827669811184, 0.10775862068965517, -0.4224137931034483, -0.00034056238234139247, 0.09482758620689655, -0.27155172413793105, -0.00036231335684239386, 0.08189655172413793, -0.16379310344827586, -0.0003361341683010966]"
1391,1391,PEACE,"[0.0, 0.0, 0.0, 0.16595744680851063, -0.029787234042553193, -0.00010262150147287259, 0.30638297872340425, -0.15319148936170213, -0.0001506018455147375, 0.28936170212765955, -0.3148936170212766, -0.00020172367138224836, 0.22127659574468084, -0.46382978723404256, -0.00024778170222091036, 0.4723404255319149, -0.3829787234042553, -6.739028182863044e-05, 0.6893617021276596, -0.5191489361702127, -0.00015984608205502461, 0.8170212765957446, -0.6127659574468085, -0.00021444111496003506, 0.9191489361702128, -0.6978723404255319, -0.00024252156061488385, 0.3617021276595745, -0.46808510638297873, -8.816954687982287e-05, 0.5106382978723404, -0.7106382978723405, -0.0001956306816838789, 0.6042553191489362, -0.8680851063829788, -0.00026135212631095086, 0.6723404255319149, -1.0, -0.0002855392790010267, 0.2170212765957447, -0.48936170212765956, -0.00012175786594554588, 0.2680851063829787, -0.5531914893617021, -0.00029400979652477194, 0.23829787234042554, -0.41702127659574467, -0.0003443618981551249, 0.20425531914893616, -0.31063829787234043, -0.00032498220881676545, 0.07234042553191489, -0.46382978723404256, -0.00016088210906547559, 0.09787234042553192, -0.42127659574468085, -0.00031276455652634003, 0.09361702127659574, -0.2680851063829787, -0.00033569623882893674, 0.0851063829787234, -0.1574468085106383, -0.0003111753952419136]"
1392,1392,PEACE,"[0.0, 0.0, 0.0, 0.15289256198347106, -0.03305785123966942, -9.362985358334224e-05, 0.2809917355371901, -0.16115702479338842, -0.00013639080609001842, 0.25206611570247933, -0.3140495867768595, -0.00018293961683903297, 0.17355371900826447, -0.45454545454545453, -0.00022641126083271018, 0.4297520661157025, -0.3925619834710744, -5.852438418532645e-05, 0.628099173553719, -0.5371900826446281, -0.00014070363008608942, 0.7520661157024794, -0.6239669421487604, -0.00019188274576966867, 0.8471074380165289, -0.7066115702479339, -0.00021985171733638912, 0.3140495867768595, -0.47107438016528924, -8.089768109072778e-05, 0.4462809917355372, -0.7107438016528925, -0.00017375779224158757, 0.5330578512396694, -0.8636363636363636, -0.00023830714413772383, 0.5950413223140496, -1.0, -0.0002669202522633238, 0.17355371900826447, -0.47520661157024796, -0.00011525046866863666, 0.2190082644628099, -0.5495867768595041, -0.00027419180341325955, 0.21074380165289255, -0.4297520661157025, -0.0003323620574861267, 0.19008264462809918, -0.34297520661157027, -0.00032548178496762196, 0.03305785123966942, -0.43388429752066116, -0.0001539059049662228, 0.06198347107438017, -0.40082644628099173, -0.00029837601858059674, 0.07024793388429752, -0.256198347107438, -0.0003248659113549738, 0.07024793388429752, -0.1446280991735537, -0.000307808853854103]"
1393,1393,PEACE,"[0.0, 0.0, 0.0, 0.14859437751004015, -0.04417670682730924, -9.340888700590077e-05, 0.26907630522088355, -0.18072289156626506, -0.0001350925664898813, 0.2248995983935743, -0.3333333333333333, -0.0001813650705323114, 0.13253012048192772, -0.4578313253012048, -0.0002230495130275579, 0.37751004016064255, -0.41767068273092367, -5.045520145150553e-05, 0.5622489959839357, -0.5662650602409639, -0.00013829081049663954, 0.678714859437751, -0.6546184738955824, -0.00018934114147639659, 0.7630522088353414, -0.7389558232931727, -0.00021345353924385037, 0.26506024096385544, -0.4819277108433735, -7.296148668589363e-05, 0.37751004016064255, -0.7309236947791165, -0.0001759150456306877, 0.4497991967871486, -0.8755020080321285, -0.00023870663885389946, 0.5020080321285141, -1.0, -0.0002581158800610529, 0.13253012048192772, -0.4738955823293173, -0.00010852978048333682, 0.15261044176706828, -0.5140562248995983, -0.0002768048087111391, 0.14859437751004015, -0.37349397590361444, -0.0003260032066213989, 0.14056224899598393, -0.28112449799196787, -0.0003026623030098519, 0.004016064257028112, -0.42570281124497994, -0.00014798431507334175, 0.024096385542168676, -0.40562248995983935, -0.000281419650457657, 0.04417670682730924, -0.26506024096385544, -0.00029120474630828366, 0.060240963855421686, -0.1646586345381526, -0.00025906231325093524]"
1394,1394,PEACE,"[0.0, 0.0, 0.0, 0.13953488372093023, -0.05813953488372093, -9.593762302984032e-05, 0.2441860465116279, -0.20155038759689922, -0.00013685631996146862, 0.1821705426356589, -0.35271317829457366, -0.00018135941757881758, 0.08527131782945736, -0.46511627906976744, -0.0002206920721658757, 0.32558139534883723, -0.43410852713178294, -4.993946750781727e-05, 0.4883720930232558, -0.5968992248062015, -0.00013479581569223834, 0.5930232558139535, -0.6976744186046512, -0.00018257507510132962, 0.6666666666666666, -0.7906976744186046, -0.0002046977981734038, 0.2131782945736434, -0.4806201550387597, -6.859192744644506e-05, 0.29457364341085274, -0.7325581395348837, -0.00017286618887161494, 0.35271317829457366, -0.875968992248062, -0.00023406143153068102, 0.39147286821705424, -1.0, -0.0002507922589472415, 0.08527131782945736, -0.4573643410852713, -0.00010021131793365391, 0.08914728682170543, -0.5, -0.00027239056799470385, 0.09689922480620156, -0.36046511627906974, -0.00032104635355715996, 0.10077519379844961, -0.26744186046511625, -0.0002942468461757799, -0.031007751937984496, -0.3953488372093023, -0.00013510615547667571, -0.015503875968992248, -0.3875968992248062, -0.00027196961019097766, 0.015503875968992248, -0.25193798449612403, -0.00028200788139080287, 0.03488372093023256, -0.15503875968992248, -0.0002480912502115404]"
1395,1395,PEACE,"[0.0, 0.0, 0.0, 0.13382899628252787, -0.07434944237918216, -9.059080920042276e-05, 0.20817843866171004, -0.23048327137546468, -0.00013077493400609299, 0.13011152416356878, -0.37174721189591076, -0.00017571662843679525, 0.022304832713754646, -0.4721189591078067, -0.0002163076269561042, 0.26394052044609667, -0.45724907063197023, -4.901938767247157e-05, 0.40148698884758366, -0.6282527881040892, -0.00013576192057939383, 0.48698884758364314, -0.7360594795539034, -0.000188442843286168, 0.550185873605948, -0.8327137546468402, -0.000215311811158738, 0.1449814126394052, -0.48698884758364314, -6.991367541511822e-05, 0.1970260223048327, -0.7286245353159851, -0.00017428568765363845, 0.2379182156133829, -0.8773234200743495, -0.00023889961534946942, 0.26022304832713755, -1.0, -0.0002610383093114248, 0.026022304832713755, -0.44609665427509293, -0.00010347816709036394, 0.022304832713754646, -0.5055762081784386, -0.000272460354037091, 0.040892193308550186, -0.3754646840148699, -0.0003205538240929087, 0.048327137546468404, -0.2825278810408922, -0.00029664089484516247, -0.07806691449814127, -0.3680297397769517, -0.0001402605756043513, -0.06319702602230483, -0.379182156133829, -0.00027687464300815175, -0.022304832713754646, -0.26022304832713755, -0.0002889011541685662, 0.007434944237918215, -0.16728624535315986, -0.000258247360596073]"
1396,1396,PEACE,"[0.0, 0.0, 0.0, 0.10752688172043011, -0.1039426523297491, -7.983930255135107e-05, 0.15412186379928317, -0.2616487455197133, -0.00011558238810534752, 0.06093189964157706, -0.3835125448028674, -0.00015683053808826478, -0.05017921146953405, -0.46236559139784944, -0.0001950171537083002, 0.1971326164874552, -0.48028673835125446, -4.179003197551834e-05, 0.2974910394265233, -0.6594982078853047, -0.00011744957303487051, 0.3655913978494624, -0.7741935483870968, -0.0001663054467742908, 0.4121863799283154, -0.8745519713261649, -0.00019343334453506488, 0.07885304659498207, -0.4874551971326165, -6.368542904280199e-05, 0.0931899641577061, -0.7275985663082437, -0.00015165444082682912, 0.10752688172043011, -0.8781362007168458, -0.000210798551596183, 0.1111111111111111, -1.0, -0.00023499771691991216, -0.03225806451612903, -0.4336917562724014, -9.682973739706693e-05, -0.04659498207885305, -0.5125448028673835, -0.00024313674184582774, -0.017921146953405017, -0.4014336917562724, -0.0002894219382902947, -0.0035842293906810036, -0.3154121863799283, -0.00027417588731720234, -0.12186379928315412, -0.34050179211469533, -0.00013328060140318119, -0.1111111111111111, -0.3548387096774194, -0.00025686586529122236, -0.05734767025089606, -0.25089605734767023, -0.00027226488015556625, -0.017921146953405017, -0.16845878136200718, -0.0002499272116837001]"
1397,1397,PEACE,"[0.0, 0.0, 0.0, 0.10144927536231885, -0.10869565217391304, -8.532797902164211e-05, 0.13405797101449277, -0.2753623188405797, -0.0001189440673523878, 0.025362318840579712, -0.39492753623188404, -0.00015648022737397622, -0.09420289855072464, -0.45652173913043476, -0.00019045386258880257, 0.15579710144927536, -0.4891304347826087, -4.176027031469996e-05, 0.23550724637681159, -0.6847826086956522, -0.00011575754041462665, 0.2826086956521739, -0.8043478260869565, -0.00016174491290370582, 0.31521739130434784, -0.9130434782608695, -0.00018699198810724204, 0.036231884057971016, -0.4855072463768116, -6.008193637139515e-05, 0.018115942028985508, -0.7282608695652174, -0.00014941335167779397, 0.014492753623188406, -0.8768115942028986, -0.00020863422406529995, 0.0, -1.0, -0.00023121940388401308, -0.06884057971014493, -0.42028985507246375, -8.973118442113808e-05, -0.10507246376811594, -0.4927536231884058, -0.00024185340701011603, -0.06159420289855073, -0.3804347826086957, -0.0002893754236355895, -0.036231884057971016, -0.2971014492753623, -0.00027172553809862166, -0.14855072463768115, -0.3188405797101449, -0.0001225124095508841, -0.14855072463768115, -0.3333333333333333, -0.0002521766993294415, -0.08695652173913043, -0.23550724637681159, -0.00026816845275559246, -0.03985507246376811, -0.15579710144927536, -0.0002438596647998384]"
1398,1398,PEACE,"[0.0, 0.0, 0.0, 0.08727272727272728, -0.12727272727272726, -8.784452941426935e-05, 0.09454545454545454, -0.3018181818181818, -0.00011930579807767572, -0.02181818181818182, -0.41818181818181815, -0.00015374335694539034, -0.14545454545454545, -0.4763636363636364, -0.0001843977548231702, 0.10181818181818182, -0.509090909090909, -3.56986710343418e-05, 0.16, -0.7127272727272728, -0.00010484726233058113, 0.2, -0.8363636363636363, -0.000149237029056208, 0.21818181818181817, -0.9454545454545454, -0.00017374882962712946, -0.01090909090909091, -0.48727272727272725, -5.1550638071065886e-05, -0.05090909090909091, -0.7272727272727273, -0.0001346332002142183, -0.06909090909090909, -0.8763636363636363, -0.00019243904454283853, -0.09090909090909091, -1.0, -0.00021512105025170636, -0.10909090909090909, -0.4036363636363636, -7.942848903708595e-05, -0.14545454545454545, -0.48363636363636364, -0.00022740894062094825, -0.09454545454545454, -0.38545454545454544, -0.00027671991742966965, -0.06181818181818182, -0.3090909090909091, -0.0002613278578000559, -0.1781818181818182, -0.2909090909090909, -0.00011052256599565556, -0.1781818181818182, -0.32, -0.00023810109273096134, -0.10909090909090909, -0.23272727272727273, -0.0002538624844140197, -0.05818181818181818, -0.15636363636363637, -0.0002301857042768709]"
1399,1399,PEACE,"[0.0, 0.0, 0.0, 0.08058608058608059, -0.1282051282051282, -9.486899343064512e-05, 0.07692307692307693, -0.3076923076923077, -0.0001310031153224249, -0.047619047619047616, -0.42857142857142855, -0.00016943316910410198, -0.1794871794871795, -0.48717948717948717, -0.00020329850050673038, 0.07326007326007326, -0.5201465201465202, -4.108494758613913e-05, 0.11721611721611722, -0.7289377289377289, -0.00011662002874935162, 0.14285714285714285, -0.8571428571428571, -0.00016520600169250038, 0.15018315018315018, -0.967032967032967, -0.0001922443497192651, -0.04395604395604396, -0.4945054945054945, -5.666304383421214e-05, -0.10256410256410256, -0.7326007326007326, -0.0001527219125520101, -0.1282051282051282, -0.8791208791208791, -0.00021598209054159254, -0.16117216117216118, -1.0, -0.00023920342152489068, -0.1391941391941392, -0.3992673992673993, -8.445187410709281e-05, -0.19047619047619047, -0.47619047619047616, -0.0002488313728953815, -0.11721611721611722, -0.3663003663003663, -0.000293776277121468, -0.07326007326007326, -0.2893772893772894, -0.0002691526540787151, -0.20512820512820512, -0.28205128205128205, -0.0001154317020813983, -0.2087912087912088, -0.326007326007326, -0.0002556417220995462, -0.1282051282051282, -0.23809523809523808, -0.00026755495485049124, -0.0695970695970696, -0.16117216117216118, -0.00023659116063479634]"
